262-40-00305.9,1044948,,26483,"Winterstiefel beige 42",female,https://www.schuhe24.de/media/image/e5/4d/06/635179_2.jpg,169,EUR,42,https://www.schuhe24.de/damen/stiefel-stiefeletten/winterstiefel/paul-green-winterstiefel-beige-262-40-00305,https://www.schuhe24.de/damen/stiefel-stiefeletten/winterstiefel/paul-green-winterstiefel-beige-262-40-00305,beige,"Paul Green","Innen ist der Schuh mit einer hochwertigen Wolle ausgestattet. Der Schuh hat eine normale Weite. Der Artikel verfügt über einen Schnürverschluß. Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat einen weichen Gehcomfort. Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",1044948,6
603-98-00201,1047392,,24095,"Handtaschen bunt -",unisex,https://www.schuhe24.de/media/image/c8/7c/be/855029_2.jpg,36.65,EUR,-,https://www.schuhe24.de/taschen/handtaschen/rieker-handtaschen-bunt-603-98-00201,https://www.schuhe24.de/taschen/handtaschen/rieker-handtaschen-bunt-603-98-00201,bunt,Rieker,"Der Schuh hat eine normale Weite. Der praktische Reisverschluß ist ideal zum einfachen an- und ausziehen.",1,1,"2024-09-11 10:11:21",1047392,7
464-50-00072.1,1047342,,24181,"Stiefel Mädchen rose 20",unisex,https://www.schuhe24.de/media/image/3e/5d/f0/414462_2.jpg,79,EUR,20,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-maedchen/superfit-stiefel-maedchen-rose-464-50-00072,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-maedchen/superfit-stiefel-maedchen-rose-464-50-00072,rose,Superfit,"Schöne Mädchen Stiefel von der mehrfach ausgezeichneten Qualitäts-Marke Superfit",1,1,"2024-09-11 10:11:21",1047342,8
316-20-00111.9,1047329,,24155,"Stiefel Jungen grau KIMIKO 35",unisex,https://www.schuhe24.de/media/image/ea/b7/2a/303940_2.jpg,68.76,EUR,35,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,grau,Lurchi,"Der Klettverschluß zum einfachen und bequemen an- und ausziehen sorgt für einen guten Halt an Fuß. Ebenfalls ist eine stufenlose Anpassung an den Fuß möglich. Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat eine herausnehmbare Innensohle und somit ideal für Einlagen geeignet Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",1047329,9
316-20-00111.3,1047329,,24155,"Stiefel Jungen grau KIMIKO 29",unisex,https://www.schuhe24.de/media/image/ea/b7/2a/303940_2.jpg,64.17,EUR,29,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,grau,Lurchi,"Der Klettverschluß zum einfachen und bequemen an- und ausziehen sorgt für einen guten Halt an Fuß. Ebenfalls ist eine stufenlose Anpassung an den Fuß möglich. Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat eine herausnehmbare Innensohle und somit ideal für Einlagen geeignet Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",1047329,9
316-20-00111.5,1047329,,24155,"Stiefel Jungen grau KIMIKO 31",unisex,https://www.schuhe24.de/media/image/ea/b7/2a/303940_2.jpg,68.76,EUR,31,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,grau,Lurchi,"Der Klettverschluß zum einfachen und bequemen an- und ausziehen sorgt für einen guten Halt an Fuß. Ebenfalls ist eine stufenlose Anpassung an den Fuß möglich. Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat eine herausnehmbare Innensohle und somit ideal für Einlagen geeignet Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",1047329,9
316-20-00111.4,1047329,,24155,"Stiefel Jungen grau KIMIKO 30",unisex,https://www.schuhe24.de/media/image/ea/b7/2a/303940_2.jpg,64.17,EUR,30,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,https://www.schuhe24.de/kinder/stiefel-stiefeletten/stiefel-jungen/lurchi-stiefel-jungen-grau-kimiko-316-20-00111,grau,Lurchi,"Der Klettverschluß zum einfachen und bequemen an- und ausziehen sorgt für einen guten Halt an Fuß. Ebenfalls ist eine stufenlose Anpassung an den Fuß möglich. Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat eine herausnehmbare Innensohle und somit ideal für Einlagen geeignet Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",1047329,9
162-00-00179.1,1047284,,24106,"Stiefeletten schwarz 42",male,https://www.schuhe24.de/media/image/1c/c3/51/088311_2.jpg,84,EUR,42,https://www.schuhe24.de/herren/stiefel-stiefeletten/stiefeletten/jomos-stiefeletten-schwarz-162-00-00179,https://www.schuhe24.de/herren/stiefel-stiefeletten/stiefeletten/jomos-stiefeletten-schwarz-162-00-00179,schwarz,Jomos,"Schöne und bequeme Stiefel für Herren von der Qualitäts-Marke Jomos aus einem feinen hochwertigem Glattleder in der Farbe schwarz. Das Außenmaterial ist pflegeleicht  und so leicht mit Wasser und Pflegemitteln zu reinigen. Innen ist der Schuh mit einem leicht wärmenden Fleece ausgestattet. Die Decksohle ist aus hochwertigem Fleece verarbeitet und bietet einen angenehmen Tragecomfort. Der Schuh hat eine normale Weite. Der Blockabsatz hat eine Höhe von cirka 2 cm. Die Sohle ist als flexible Laufsohle hergestellt, so dass das Tragen den ganzen Tag über kein Problem ist und der Fuß leicht abrollt. Der Klettverschluß zum einfachen und bequemen an- und ausziehen sorgt für einen guten Halt an Fuß. Ebenfalls ist eine stufenlose Anpassung an den Fuß möglich. Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat einen weichen Gehcomfort. Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",1047284,10
844-20-00025.9,132573,,24412,"Trekkingschuhe grau 45",female,https://www.schuhe24.de/media/image/52/51/ef/155201_2.jpg,96,EUR,45,https://www.schuhe24.de/damen/wandern-trekking/trekkingschuhe/bruetting-trekkingschuhe-grau-844-20-00025,https://www.schuhe24.de/damen/wandern-trekking/trekkingschuhe/bruetting-trekkingschuhe-grau-844-20-00025,grau,Brütting,"Schöne Trekkingschuhe von der Qualitäts-Marke Brütting aus einem feinen hochwertigem Nubukleder in der Farbe grau. Die Decksohle ist aus hochwertigem Textil verarbeitet und bietet so einen hohen Comfort und Luftdurchlässigkeit. Der Schuh hat eine normale Weite. Der Absatz ist durchgehend flach. 2 cm. Die Sohle ist als flexible Laufsohle hergestellt, so dass das Tragen den ganzen Tag über kein Problem ist und der Fuß leicht abrollt. Der Artikel verfügt über einen Schnürverschluß. Die Schaftweite fällt normal aus (M-Schaft). Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat einen weichen Gehcomfort. Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",132573,11
844-20-00025.8,132573,,24412,"Trekkingschuhe grau 44",female,https://www.schuhe24.de/media/image/52/51/ef/155201_2.jpg,96,EUR,44,https://www.schuhe24.de/damen/wandern-trekking/trekkingschuhe/bruetting-trekkingschuhe-grau-844-20-00025,https://www.schuhe24.de/damen/wandern-trekking/trekkingschuhe/bruetting-trekkingschuhe-grau-844-20-00025,grau,Brütting,"Schöne Trekkingschuhe von der Qualitäts-Marke Brütting aus einem feinen hochwertigem Nubukleder in der Farbe grau. Die Decksohle ist aus hochwertigem Textil verarbeitet und bietet so einen hohen Comfort und Luftdurchlässigkeit. Der Schuh hat eine normale Weite. Der Absatz ist durchgehend flach. 2 cm. Die Sohle ist als flexible Laufsohle hergestellt, so dass das Tragen den ganzen Tag über kein Problem ist und der Fuß leicht abrollt. Der Artikel verfügt über einen Schnürverschluß. Die Schaftweite fällt normal aus (M-Schaft). Die runde Schuhspitze macht den Schuh elegant am Fuß und hat genügend Platz für Ihren Fuß und Ihre Fußzehen. Dieser Schuh hat einen weichen Gehcomfort. Die Schuhe sind ideal für die Freizeit, da Comfort, Tragegefühl und Verarbeitung so ausgerichtet sind, dass Sie den ganzen Tag ohne Probleme tragen  können.",1,1,"2024-09-11 10:11:21",132573,11
